name,predicate,strategy,bugs,initial-scc,scc,initial-classes,classes,initial-bytes,bytes,initial-lines,lines,iters,searches,setup-time,time,status,verify,flaky
urla11b223272_williamwjs_MyLeetCode,fernflower,items+logic,6,1358,15,191,3,163055,2047,5632,66,22,0,23.729503281,243.51962426500003,success,success,False
urla11b223272_williamwjs_MyLeetCode,fernflower,jreduce,6,0,2,191,3,192433,3375,0,0,19,2,0.0,194.10158245600002,success,success,False
urla11b223272_williamwjs_MyLeetCode,procyon,classes,29,183,18,191,26,163055,32196,5651,889,144,18,15.908538827,1857.250531329,success,success,False
urla11b223272_williamwjs_MyLeetCode,procyon,items+graph+first,29,1088,18,191,26,163055,24584,5651,687,195,18,17.875034422,2581.0429881640002,success,success,False
urla11b223272_williamwjs_MyLeetCode,procyon,items+graph+last,29,1088,18,191,26,163055,24584,5651,687,194,18,20.810225795,2522.5627519080003,success,success,False
urla11b223272_williamwjs_MyLeetCode,procyon,items+logic,29,1358,121,191,26,163055,24584,5651,687,187,0,23.258831726,2726.54261365,success,success,False
urla11b223272_williamwjs_MyLeetCode,procyon,jreduce,29,0,18,191,26,192433,36594,0,0,139,18,0.0,1603.879233381,success,success,False
urla4496257e6_cote_jaasbook,cfr,classes,24,98,11,112,25,154276,49554,4496,1528,77,11,9.329352769,522.5683104230001,success,success,False
urla4496257e6_cote_jaasbook,cfr,items+graph+first,24,1045,18,112,23,154276,22816,4496,584,196,18,17.843020161,1098.5813003170001,success,success,False
urla4496257e6_cote_jaasbook,cfr,items+graph+last,24,1043,18,112,23,154276,22868,4496,588,198,18,13.088939552,1128.232620461,success,success,False
urla4496257e6_cote_jaasbook,cfr,items+logic,24,1366,129,112,23,154276,22868,4496,588,192,0,15.352182212,1368.8964344960002,success,success,False
urla4496257e6_cote_jaasbook,cfr,jreduce,24,0,11,112,25,176234,56282,0,0,78,11,0.0,527.251258085,success,success,False
urla4496257e6_cote_jaasbook,procyon,classes,15,98,8,112,23,154276,33665,4309,1073,59,8,12.729187166,553.3278134270001,success,success,False
urla4496257e6_cote_jaasbook,procyon,items+graph+first,15,1045,12,112,19,154276,10241,4309,335,128,12,18.875290751,888.346087429,success,0109,False
urla4496257e6_cote_jaasbook,procyon,items+graph+last,15,1043,12,112,19,154276,10241,4309,335,126,12,25.035502093,981.277556005,success,0107,False
urla4496257e6_cote_jaasbook,procyon,items+logic,15,1366,95,112,19,154276,10241,4309,335,116,0,24.338392462,907.9873145600001,success,0050,False
urla4496257e6_cote_jaasbook,procyon,jreduce,15,0,8,112,23,176234,38864,0,0,60,8,0.0,564.257595402,success,success,False
urlac116c385d_kshmir_pdc_2012,cfr,classes,2,73,1,103,1,203838,3250,5278,112,8,1,7.188999525,42.386415297,success,success,False
urlac116c385d_kshmir_pdc_2012,cfr,items+graph+first,2,1331,1,103,1,203838,2749,5278,99,13,1,111.473095107,189.10328358700002,success,success,False
urlac116c385d_kshmir_pdc_2012,cfr,items+graph+last,2,1332,1,103,1,203838,2749,5278,99,12,1,72.346550186,154.55589192699998,success,success,False
urlac116c385d_kshmir_pdc_2012,cfr,items+logic,2,1606,12,103,1,203838,2749,5278,99,13,0,77.329305213,171.921444331,success,success,False
urlac116c385d_kshmir_pdc_2012,cfr,jreduce,2,0,1,103,1,227417,3724,0,0,9,1,0.0,190.918086365,success,success,False
urlac116c385d_kshmir_pdc_2012,fernflower,classes,2,73,1,103,63,203838,123912,5035,2964,9,1,12.274583195,98.066212932,success,success,False
urlac116c385d_kshmir_pdc_2012,fernflower,items+graph+first,2,1331,4,103,16,203838,12049,5035,233,47,4,79.977692098,476.51364278899996,success,0016,False
urlac116c385d_kshmir_pdc_2012,fernflower,items+graph+last,2,1332,2,103,32,203838,25301,5035,497,24,2,78.031273604,319.10096672500003,success,success,False
urlac116c385d_kshmir_pdc_2012,fernflower,items+logic,2,1606,61,103,11,203838,9171,5035,162,35,0,78.401099041,422.45800516400004,success,0024,False
urlac116c385d_kshmir_pdc_2012,fernflower,jreduce,2,0,1,103,63,227417,138091,0,0,10,1,0.0,164.243019287,success,success,False
urlac116c385d_kshmir_pdc_2012,procyon,classes,6,73,2,103,76,203838,146361,5399,3835,16,2,15.860348322,222.644760977,success,success,False
urlac116c385d_kshmir_pdc_2012,procyon,items+graph+first,6,1331,4,103,30,203838,23750,5399,511,46,4,82.421888516,538.0605319010001,success,success,False
urlac116c385d_kshmir_pdc_2012,procyon,items+graph+last,6,1332,4,103,32,203838,25544,5399,571,49,4,80.328466492,575.528083755,success,success,False
urlac116c385d_kshmir_pdc_2012,procyon,items+logic,6,1606,184,103,30,203838,23166,5399,495,46,0,83.953350372,621.78356966,success,success,False
urlac116c385d_kshmir_pdc_2012,procyon,jreduce,6,0,2,103,76,227417,163169,0,0,17,2,0.0,306.200808486,success,success,False
urlbacca29020_odnoklassniki_one_nio,cfr,classes,4,127,2,232,84,478570,200371,14988,6014,17,2,14.549375487,231.445618113,success,success,False
urlbacca29020_odnoklassniki_one_nio,cfr,items+graph+first,4,4436,4,232,25,478570,15932,14988,472,53,4,54.765721266,587.349246678,success,success,False
urlbacca29020_odnoklassniki_one_nio,cfr,items+graph+last,4,4438,4,232,18,478570,12667,14988,362,52,4,61.014234123,637.6098140969999,success,success,False
urlbacca29020_odnoklassniki_one_nio,cfr,items+logic,4,5884,133,232,17,478570,12206,14988,351,53,0,62.105692111,835.046468912,success,success,False
urlbacca29020_odnoklassniki_one_nio,cfr,jreduce,4,0,2,232,84,541020,226252,0,0,18,2,0.0,235.364812912,success,success,False
urlbacca29020_odnoklassniki_one_nio,fernflower,classes,22,127,7,232,114,478570,254778,13991,7208,54,7,23.952180465,967.718203216,success,success,False
urlbacca29020_odnoklassniki_one_nio,fernflower,items+graph+first,22,4436,19,232,58,478570,39409,13991,1045,245,19,70.957075529,3801.268084416,success,0020,False
urlbacca29020_odnoklassniki_one_nio,fernflower,items+graph+last,22,4438,19,232,76,478570,49808,13991,1123,238,19,67.655416819,3206.780423695,success,0033,False
urlbacca29020_odnoklassniki_one_nio,fernflower,items+logic,22,5884,328,232,43,478570,29813,13991,740,218,0,67.684520018,3535.4667788730003,success,0121,False
urlbacca29020_odnoklassniki_one_nio,fernflower,jreduce,22,0,7,232,114,541020,287977,0,0,57,7,0.0,757.95956392,success,success,False
urlbacca29020_odnoklassniki_one_nio,procyon,classes,29,127,4,232,149,478570,323249,14939,9831,33,4,30.528863292,885.991845411,success,success,False
urlbacca29020_odnoklassniki_one_nio,procyon,items+graph+first,29,4436,28,232,107,478570,105775,14939,2546,359,28,88.715262936,6906.583930993,success,0060,False
urlbacca29020_odnoklassniki_one_nio,procyon,items+graph+last,29,4438,32,232,112,478570,106792,14939,2584,407,32,74.06634797,8227.076972412,success,0090,False
urlbacca29020_odnoklassniki_one_nio,procyon,items+logic,29,5884,1055,232,99,478570,96917,14939,2143,308,0,67.225187776,6416.576443834,success,0010,False
urlbacca29020_odnoklassniki_one_nio,procyon,jreduce,29,0,4,232,149,541020,364654,0,0,34,4,0.0,926.690166462,success,success,False
urlbaeade1f63_tobikster_ISBD,cfr,classes,82,66,1,257,240,460071,432883,9456,8951,8,1,13.595961882,106.795868172,success,success,False
urlbaeade1f63_tobikster_ISBD,cfr,items+graph+first,82,2560,27,257,89,460071,58921,9456,1280,335,27,75.388131458,3180.537065396,success,success,False
urlbaeade1f63_tobikster_ISBD,cfr,items+graph+last,82,2552,27,257,71,460071,53986,9456,1161,334,27,58.332392818,3479.8512955160004,success,success,False
urlbaeade1f63_tobikster_ISBD,cfr,items+logic,82,4606,592,257,71,460071,53986,9456,1161,316,0,65.408168671,3893.9859852320005,success,success,False
urlbaeade1f63_tobikster_ISBD,cfr,jreduce,82,0,1,257,240,519353,488679,0,0,9,1,0.0,149.262636099,success,success,False
urlbaeade1f63_tobikster_ISBD,fernflower,classes,1,66,1,257,1,460071,1010,9102,32,8,3,16.507165844,57.686449248,success,success,False
urlbaeade1f63_tobikster_ISBD,fernflower,items+graph+first,1,2560,1,257,1,460071,773,9102,19,13,1,63.832888543,174.255729015,success,success,False
urlbaeade1f63_tobikster_ISBD,fernflower,items+graph+last,1,2552,1,257,1,460071,773,9102,19,14,1,59.864088608,178.124347975,success,success,False
urlbaeade1f63_tobikster_ISBD,fernflower,items+logic,1,4606,6,257,1,460071,773,9102,19,13,0,61.742244306,133.338865314,success,success,False
urlbaeade1f63_tobikster_ISBD,fernflower,jreduce,1,0,1,257,1,519353,1163,0,0,9,1,0.0,99.41660356,success,success,False
urlbaeade1f63_tobikster_ISBD,procyon,classes,23,66,1,257,240,460071,432883,9412,8915,8,1,26.430030792,168.111592366,success,success,False
urlbaeade1f63_tobikster_ISBD,procyon,items+graph+first,23,2560,23,257,86,460071,42539,9412,888,286,23,66.873520512,3737.37101667,success,success,False
urlbaeade1f63_tobikster_ISBD,procyon,items+graph+last,23,2552,24,257,70,460071,38208,9412,769,299,24,68.316700396,4394.126381055999,success,0265,False
urlbaeade1f63_tobikster_ISBD,procyon,items+logic,23,4606,478,257,70,460071,38208,9412,769,271,0,72.347620901,4750.032356033,success,success,False
urlbaeade1f63_tobikster_ISBD,procyon,jreduce,23,0,1,257,240,519353,488679,0,0,9,1,0.0,225.711388964,success,success,False
urlbd7945be6a_prasadjw_metropolitan,cfr,classes,2,24,1,202,21,428078,86141,14504,4727,7,1,19.590918296,125.591126095,success,success,False
urlbd7945be6a_prasadjw_metropolitan,cfr,items+graph+first,2,1826,1,202,3,428078,22215,14504,1654,12,1,45.494826983,212.488863052,success,success,False
urlbd7945be6a_prasadjw_metropolitan,cfr,items+graph+last,2,1826,1,202,3,428078,22215,14504,1654,12,1,49.896500474,202.484730945,success,success,False
urlbd7945be6a_prasadjw_metropolitan,cfr,items+logic,2,3678,68,202,3,428078,22215,14504,1654,12,0,44.867966527,245.227981504,success,success,False
urlbd7945be6a_prasadjw_metropolitan,cfr,jreduce,2,0,1,202,21,501867,106669,0,0,8,1,0.0,119.26262172300001,success,success,False
urlbe3a250754_geraldi16_my_simple_blog,cfr,classes,100,9,1,148,144,362428,357428,11252,11147,6,1,17.669250964,90.004774881,success,success,False
urlbe3a250754_geraldi16_my_simple_blog,cfr,items+graph+first,100,1420,14,148,75,362428,155628,11252,3786,167,14,31.735975874,1985.123760987,success,success,False
urlbe3a250754_geraldi16_my_simple_blog,cfr,items+graph+last,100,1420,14,148,75,362428,155628,11252,3786,167,14,26.735684802,1956.003034966,success,success,False
urlbe3a250754_geraldi16_my_simple_blog,cfr,items+logic,100,2959,1197,148,75,362428,155628,11252,3786,166,0,33.695896589,2952.77435048,success,success,False
urlbe3a250754_geraldi16_my_simple_blog,cfr,jreduce,100,0,1,148,144,412046,406402,0,0,7,1,0.0,85.147824125,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,cfr,classes,14,114,2,114,6,109082,8180,4342,322,17,2,9.736519678,129.723599688,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,cfr,items+graph+first,14,905,2,114,6,109082,3745,4342,94,23,2,17.476150136,186.19480710699997,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,cfr,items+graph+last,14,905,2,114,6,109082,3745,4342,94,23,2,15.157849768,151.61044559400003,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,cfr,items+logic,14,1033,26,114,6,109082,3745,4342,94,22,0,14.711170362,177.644355467,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,cfr,jreduce,14,0,2,114,6,132123,9821,0,0,18,2,0.0,131.062471704,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,procyon,classes,5,114,3,114,3,109082,5078,4319,152,21,3,12.915029525,177.834824938,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,procyon,items+graph+first,5,905,3,114,3,109082,2484,4319,75,32,3,19.749600372,245.457995691,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,procyon,items+graph+last,5,905,3,114,3,109082,2484,4319,75,32,3,24.293468222,298.54542753699997,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,procyon,items+logic,5,1033,10,114,3,109082,2484,4319,75,30,0,23.685020232,320.13708654699997,success,success,False
urlc54f2b3c10_zhaoze1991_LeetCode,procyon,jreduce,5,0,3,114,3,132123,5824,0,0,22,3,0.0,178.118137319,success,success,False
urlc56d828483_skorch37_Asteria,cfr,classes,100,214,1,1006,924,3599204,3404500,117418,111425,10,1,54.498308252,553.9627299360001,success,success,False
urlc56d828483_skorch37_Asteria,cfr,items+graph+first,100,21013,24,1006,229,3599204,508393,117418,15122,371,24,140.557358747,20086.882433788,success,0057,False
urlc56d828483_skorch37_Asteria,cfr,items+graph+last,100,20824,23,1006,228,3599204,506695,117418,15041,359,23,134.582631806,21006.588711182,success,0059,False
urlc56d828483_skorch37_Asteria,cfr,items+logic,100,34025,6221,1006,227,3599204,505895,117418,15015,361,0,131.507093736,19877.742920359,success,0010,False
urlc56d828483_skorch37_Asteria,cfr,jreduce,100,0,1,1006,924,4038732,3821068,0,0,11,1,0.0,380.56825946299995,success,success,False
urlc56d828483_skorch37_Asteria,fernflower,classes,86,214,3,1006,923,3599204,3395338,122051,115468,25,3,106.480761483,2684.512292977,success,success,False
urlc56d828483_skorch37_Asteria,fernflower,items+graph+first,86,21013,56,1006,200,3599204,398165,122051,11672,837,56,177.943970534,49810.556465565,success,0282,False
urlc56d828483_skorch37_Asteria,fernflower,items+graph+last,86,20824,72,1006,206,3599204,403502,122051,11824,1063,72,174.668822245,54115.853414776,success,0286,False
urlc56d828483_skorch37_Asteria,fernflower,items+logic,86,34025,4210,1006,204,3599204,400050,122051,11667,841,0,177.803210159,31137.367213854002,success,0097,False
urlc56d828483_skorch37_Asteria,fernflower,jreduce,86,0,3,1006,923,4038732,3811240,0,0,28,3,0.0,1348.799465207,success,success,False
urlc56d828483_skorch37_Asteria,procyon,classes,100,214,1,1006,918,3599204,3387329,120912,114450,9,1,147.604749776,1084.468512424,success,success,False
urlc56d828483_skorch37_Asteria,procyon,items+graph+first,100,21013,51,1006,147,3599204,202762,120912,6118,760,51,197.817181579,41133.401357482,success,0026,False
urlc56d828483_skorch37_Asteria,procyon,items+graph+last,100,20824,52,1006,148,3599204,203112,120912,6114,771,52,221.073175304,41324.098761866,success,0026,False
urlc56d828483_skorch37_Asteria,procyon,items+logic,100,34025,2775,1006,143,3599204,199975,120912,6015,753,0,217.213106114,43543.772813186,success,0079,False
urlc56d828483_skorch37_Asteria,procyon,jreduce,100,0,1,1006,918,4038732,3802283,0,0,10,1,0.0,927.2485563580001,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,cfr,classes,48,129,8,162,82,283350,113928,6783,2906,62,8,11.60769665,494.201233207,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,cfr,items+graph+first,48,2154,10,162,66,283350,56907,6783,1300,124,10,21.927392291,1177.602306132,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,cfr,items+graph+last,48,2148,10,162,66,283350,57117,6783,1315,124,10,21.307768585,1152.772043662,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,cfr,items+logic,48,2443,393,162,66,283350,56907,6783,1300,117,0,19.618376305,1049.0342869,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,cfr,jreduce,48,0,8,162,82,316942,128255,0,0,64,8,0.0,454.06374750599997,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,fernflower,classes,1,129,1,162,1,283350,1469,7045,30,9,3,16.310635802,54.705927292,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,fernflower,items+graph+first,1,2154,1,162,1,283350,1428,7045,30,13,1,24.13937067,88.975040301,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,fernflower,items+graph+last,1,2148,1,162,1,283350,1428,7045,30,13,1,24.717176982,98.581257,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,fernflower,items+logic,1,2443,4,162,1,283350,1428,7045,30,13,0,24.989862147,91.274677763,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,fernflower,jreduce,1,0,2,162,3,316942,4122,0,0,16,2,0.0,63.160558776,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,procyon,classes,41,129,16,162,103,283350,154745,6873,3800,124,16,12.613562262,1987.97544049,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,procyon,items+graph+first,41,2154,32,162,78,283350,67968,6873,1448,371,32,29.800835767,4808.229865437001,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,procyon,items+graph+last,41,2148,32,162,78,283350,68178,6873,1463,373,32,26.262159324,4443.897479441,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,procyon,items+logic,41,2443,394,162,78,283350,67968,6873,1448,334,0,29.193004593,4624.061304901001,success,success,False
urlc858e05604_maxhoskins_ProjetInfo_M2_IMA,procyon,jreduce,41,0,16,162,103,316942,175419,0,0,125,16,0.0,1703.647664523,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,cfr,classes,31,172,2,201,17,510032,67047,9548,1756,18,2,12.204180301,183.44488001300002,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,cfr,items+graph+first,31,2122,5,201,37,510032,35909,9548,717,61,5,53.571905254,619.4226924300001,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,cfr,items+graph+last,31,2101,5,201,22,510032,26755,9548,583,59,5,53.34945561,558.904238212,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,cfr,items+logic,31,4970,94,201,16,510032,24451,9548,527,62,0,57.35016609,934.927447549,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,cfr,jreduce,31,0,2,201,17,552211,73633,0,0,18,2,0.0,191.113768071,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,fernflower,classes,32,172,10,201,108,510032,298205,9225,5387,84,10,19.65008755,1361.8157065340001,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,fernflower,items+graph+first,32,2122,25,201,110,510032,180938,9225,2519,296,25,54.839974502,4390.662427979,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,fernflower,items+graph+last,32,2101,26,201,106,510032,188306,9225,2608,305,26,53.479524313,3887.095057856,success,0163,False
urlc996395f3d_TheEuropeanLibrary_MAIA,fernflower,items+logic,32,4970,2273,201,97,510032,172931,9225,2393,315,0,60.177498553,4980.9846625420005,success,0046,False
urlc996395f3d_TheEuropeanLibrary_MAIA,fernflower,jreduce,32,0,10,201,108,552211,321036,0,0,84,10,0.0,1156.132939791,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,procyon,classes,2,172,1,201,8,510032,37291,9538,948,9,1,17.446447402,160.67182663,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,procyon,items+graph+first,2,2122,1,201,3,510032,2259,9538,34,13,1,70.556264319,189.26191365900002,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,procyon,items+graph+last,2,2101,1,201,4,510032,2562,9538,41,13,1,61.295585181,202.859768295,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,procyon,items+logic,2,4970,8,201,3,510032,2259,9538,34,14,0,58.505734294,346.14530439099997,success,success,False
urlc996395f3d_TheEuropeanLibrary_MAIA,procyon,jreduce,2,0,1,201,8,552211,40640,0,0,11,1,0.0,169.037127495,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,cfr,classes,1,58,1,274,226,534700,464708,14412,12550,8,1,15.095955056,130.62781419499998,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,cfr,items+graph+first,1,3365,1,274,10,534700,4945,14412,149,14,1,31.84944551,189.60961875499999,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,cfr,items+graph+last,1,3366,2,274,10,534700,4563,14412,137,27,2,38.734512277,261.619976852,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,cfr,items+logic,1,5456,42,274,10,534700,4945,14412,149,14,0,35.158827055,293.022218263,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,cfr,jreduce,1,0,1,274,226,607462,527493,0,0,9,1,0.0,103.39226004200002,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,procyon,classes,29,58,2,274,229,534700,469219,13774,12133,15,2,33.084796256,403.282926357,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,procyon,items+graph+first,29,3365,22,274,40,534700,37929,13774,1073,277,22,44.183823324,3994.410734803,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,procyon,items+graph+last,29,3366,26,274,40,534700,37873,13774,1073,323,26,51.13873646,4508.0927860150005,success,0312,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,procyon,items+logic,29,5456,249,274,40,534700,37873,13774,1073,281,0,52.313945501,7374.511082797,success,success,False
urld116e5dd85_ThiagoKrug_ProjetoEvolucaoSoftware,procyon,jreduce,29,0,2,274,229,607462,532570,0,0,16,2,0.0,338.49375778,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,cfr,classes,33,251,4,268,12,258267,13364,6191,340,37,4,9.350892095,291.006809309,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,cfr,items+graph+first,33,1667,4,268,12,258267,8035,6191,214,47,4,15.011349855,353.233626582,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,cfr,items+graph+last,33,1667,4,268,12,258267,8216,6191,221,48,4,17.709052613,411.689979204,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,cfr,items+logic,33,2074,54,268,12,258267,8035,6191,214,45,0,18.599839145,339.679443632,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,cfr,jreduce,33,0,4,268,12,295380,15225,0,0,37,4,0.0,257.356010387,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,fernflower,classes,5,251,2,268,4,258267,5524,5531,200,19,2,13.156907945,188.071183352,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,fernflower,items+graph+first,5,1667,5,268,5,258267,3150,5533,84,59,5,22.679567991,554.4396374,success,0016,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,fernflower,items+graph+last,5,1667,5,268,5,258267,3150,5533,84,59,5,20.573234729,523.726621105,success,0016,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,fernflower,items+logic,5,2074,31,268,4,258267,2788,5531,73,45,0,19.978083344,499.36900045,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,fernflower,jreduce,5,0,2,268,4,295380,6392,0,0,19,2,0.0,175.681478275,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,procyon,classes,1,251,1,268,2,258267,3296,5873,120,10,1,15.444949937,145.680288946,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,procyon,items+graph+first,1,1667,1,268,1,258267,289,5873,8,13,1,21.733136069,139.403236568,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,procyon,items+graph+last,1,1667,1,268,1,258267,289,5873,8,13,1,25.668096996,151.00181226799998,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,procyon,items+logic,1,2074,4,268,1,258267,289,5873,8,13,0,22.688066988,196.381981567,success,success,False
urld11d7ac51f_gaopengxiang417_java7concurrentcookbook,procyon,jreduce,1,0,1,268,2,295380,3806,0,0,11,1,0.0,126.85692855100001,success,success,False
urld3e1009383_lennonalves_GerenciadorDeCongressos,cfr,classes,29,54,1,181,177,255263,252920,7017,6901,8,1,17.545729851,116.987349035,success,success,False
urld3e1009383_lennonalves_GerenciadorDeCongressos,cfr,items+graph+first,29,1726,4,181,41,255263,24435,7017,729,49,4,21.167967226,447.774972247,success,success,False
urld3e1009383_lennonalves_GerenciadorDeCongressos,cfr,items+graph+last,29,1724,4,181,41,255263,24435,7017,729,49,4,21.927293684,472.39650002999997,success,success,False
urld3e1009383_lennonalves_GerenciadorDeCongressos,cfr,items+logic,29,2982,249,181,41,255263,24435,7017,729,48,0,24.759155045,494.107507725,success,success,False
urld3e1009383_lennonalves_GerenciadorDeCongressos,cfr,jreduce,29,0,1,181,177,292731,289772,0,0,9,1,0.0,98.616150099,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,cfr,classes,5,5,1,123,119,127283,118872,3469,3272,5,5,12.336906554,53.035328576,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,cfr,items+graph+first,5,786,3,123,117,127283,74830,3469,1493,31,3,17.686219954,281.576624601,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,cfr,items+graph+last,5,786,3,123,117,127283,74830,3469,1493,31,3,16.062233931,308.922724537,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,cfr,items+logic,5,2070,1204,123,117,127283,74830,3469,1493,31,0,19.948393658,336.629839225,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,cfr,jreduce,5,0,1,123,119,150717,140834,0,0,5,3,0.0,45.862656872,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,procyon,classes,1,5,1,123,1,127283,8823,3551,597,5,2,23.532399004,60.449522214999995,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,procyon,items+graph+first,1,786,1,123,1,127283,2339,3551,122,12,1,28.061646284,130.21809626700002,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,procyon,items+graph+last,1,786,1,123,1,127283,2339,3551,122,12,1,27.813203731,121.81837206700001,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,procyon,items+logic,1,2070,7,123,1,127283,2339,3551,122,12,0,29.050858088,132.910145666,success,success,False
urld478e6466c_MohammadAdib_GraphingCalculator,procyon,jreduce,1,0,1,123,1,150717,10114,0,0,6,2,0.0,46.427564253,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,cfr,classes,3,37,1,205,204,270589,269075,7216,7170,7,1,9.693826794,61.369905991,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,cfr,items+graph+first,3,2053,1,205,6,270589,21099,7216,735,13,1,20.010386397,151.69701730199998,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,cfr,items+graph+last,3,2058,1,205,6,270589,21099,7216,735,13,1,19.482003011,149.686006518,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,cfr,items+logic,3,3166,282,205,6,270589,21099,7216,735,13,0,24.046697817,168.903830037,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,cfr,jreduce,3,0,1,205,204,305189,303481,0,0,8,1,0.0,60.052225836000005,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,fernflower,classes,2,37,1,205,204,270589,269075,6942,6901,7,1,15.365086648,71.924287273,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,fernflower,items+graph+first,2,2053,3,205,16,270589,12505,6942,261,37,3,25.095105532,396.329867303,success,0015,False
urld635d228a1_qingfeng346_Scorpio_Java,fernflower,items+graph+last,2,2058,3,205,16,270589,7442,6942,163,37,3,20.184422248,348.382125152,success,0004,False
urld635d228a1_qingfeng346_Scorpio_Java,fernflower,items+logic,2,3166,79,205,18,270589,6467,6942,165,71,0,22.06543723,683.514839456,success,0003,False
urld635d228a1_qingfeng346_Scorpio_Java,fernflower,jreduce,2,0,1,205,204,305189,303481,0,0,8,1,0.0,59.537028983,success,success,False
urld635d228a1_qingfeng346_Scorpio_Java,procyon,classes,1,37,1,205,204,270589,269075,7276,7224,7,1,18.687596835,101.386932339,success,success,False
